-55.800 , 5976.959 , 0.000 , 1.000 , 0.000 , 0.000
-55.750 , 5966.454 , 0.000 , 1.000 , 0.000 , 0.000
-55.700 , 5955.958 , 0.000 , 1.000 , 0.000 , 0.000
-55.650 , 5945.471 , 0.000 , 1.000 , 0.000 , 0.000
-55.600 , 5934.993 , 0.000 , 1.000 , 0.000 , 0.000
-55.550 , 5924.524 , 0.000 , 1.000 , 0.000 , 0.000
-55.500 , 5914.065 , 0.000 , 1.000 , 0.000 , 0.000
-55.450 , 5903.615 , 0.000 , 1.000 , 0.000 , 0.000
-55.400 , 5893.174 , 0.000 , 1.000 , 0.000 , 0.000
-55.350 , 5882.743 , 0.000 , 1.000 , 0.000 , 0.000
-55.300 , 5872.320 , 0.000 , 1.000 , 0.000 , 0.000
-55.250 , 5861.906 , 0.000 , 1.000 , 0.000 , 0.000
-55.200 , 5851.503 , 0.000 , 1.000 , 0.000 , 0.000
-55.150 , 5841.108 , 0.000 , 1.000 , 0.000 , 0.000
-55.100 , 5830.723 , 0.000 , 1.000 , 0.000 , 0.000
-55.050 , 5820.346 , 0.000 , 1.000 , 0.000 , 0.000
-55.000 , 5809.979 , 0.000 , 1.000 , 0.000 , 0.000
-54.950 , 5799.622 , 0.000 , 1.000 , 0.000 , 0.000
-54.900 , 5789.273 , 0.000 , 1.000 , 0.000 , 0.000
-54.850 , 5778.935 , 0.000 , 1.000 , 0.000 , 0.000
-54.800 , 5768.604 , 0.000 , 1.000 , 0.000 , 0.000
-54.750 , 5758.283 , 0.000 , 1.000 , 0.000 , 0.000
-54.700 , 5747.972 , 0.000 , 1.000 , 0.000 , 0.000
-54.650 , 5737.670 , 0.000 , 1.000 , 0.000 , 0.000
-54.600 , 5727.376 , 0.000 , 1.000 , 0.000 , 0.000
-54.550 , 5717.092 , 0.000 , 1.000 , 0.000 , 0.000
-54.500 , 5706.818 , 0.000 , 1.000 , 0.000 , 0.000
-54.450 , 5696.552 , 0.000 , 1.000 , 0.000 , 0.000
-54.400 , 5686.296 , 0.000 , 1.000 , 0.000 , 0.000
-54.350 , 5676.050 , 0.000 , 1.000 , 0.000 , 0.000
-54.300 , 5665.812 , 0.000 , 1.000 , 0.000 , 0.000
-54.250 , 5655.583 , 0.000 , 1.000 , 0.000 , 0.000
-54.200 , 5645.364 , 0.000 , 1.000 , 0.000 , 0.000
-54.150 , 5635.155 , 0.000 , 1.000 , 0.000 , 0.000
-54.100 , 5624.954 , 0.000 , 1.000 , 0.000 , 0.000
-54.050 , 5614.762 , 0.000 , 1.000 , 0.000 , 0.000
-54.000 , 5604.580 , 0.000 , 1.000 , 0.000 , 0.000
-53.950 , 5594.407 , 0.000 , 1.000 , 0.000 , 0.000
-53.900 , 5584.243 , 0.000 , 1.000 , 0.000 , 0.000
-53.850 , 5574.088 , 0.000 , 1.000 , 0.000 , 0.000
-53.800 , 5563.943 , 0.000 , 1.000 , 0.000 , 0.000
-53.750 , 5553.807 , 0.000 , 1.000 , 0.000 , 0.000
-53.700 , 5543.680 , 0.000 , 1.000 , 0.000 , 0.000
-53.650 , 5533.563 , 0.000 , 1.000 , 0.000 , 0.000
-53.600 , 5523.455 , 0.000 , 1.000 , 0.000 , 0.000
-53.550 , 5513.355 , 0.000 , 1.000 , 0.000 , 0.000
-53.500 , 5503.266 , 0.000 , 1.000 , 0.000 , 0.000
-53.450 , 5493.185 , 0.000 , 1.000 , 0.000 , 0.000
-53.400 , 5483.114 , 0.000 , 1.000 , 0.000 , 0.000
-53.350 , 5473.052 , 0.000 , 1.000 , 0.000 , 0.000
-53.300 , 5462.999 , 0.000 , 1.000 , 0.000 , 0.000
-53.250 , 5452.955 , 0.000 , 1.000 , 0.000 , 0.000
-53.200 , 5442.920 , 0.000 , 1.000 , 0.000 , 0.000
-53.150 , 5432.896 , 0.000 , 1.000 , 0.000 , 0.000
-53.100 , 5422.880 , 0.000 , 1.000 , 0.000 , 0.000
-53.050 , 5412.873 , 0.000 , 1.000 , 0.000 , 0.000
-53.000 , 5402.875 , 0.000 , 1.000 , 0.000 , 0.000
-52.950 , 5392.887 , 0.000 , 1.000 , 0.000 , 0.000
-52.900 , 5382.908 , 0.000 , 1.000 , 0.000 , 0.000
-52.850 , 5372.939 , 0.000 , 1.000 , 0.000 , 0.000
-52.800 , 5362.978 , 0.000 , 1.000 , 0.000 , 0.000
-52.750 , 5353.026 , 0.000 , 1.000 , 0.000 , 0.000
-52.700 , 5343.085 , 0.000 , 1.000 , 0.000 , 0.000
-52.650 , 5333.152 , 0.000 , 1.000 , 0.000 , 0.000
-52.600 , 5323.229 , 0.000 , 1.000 , 0.000 , 0.000
-52.550 , 5313.314 , 0.000 , 1.000 , 0.000 , 0.000
-52.500 , 5303.409 , 0.000 , 1.000 , 0.000 , 0.000
-52.450 , 5293.513 , 0.000 , 1.000 , 0.000 , 0.000
-52.400 , 5283.626 , 0.000 , 1.000 , 0.000 , 0.000
-52.350 , 5273.750 , 0.000 , 1.000 , 0.000 , 0.000
-52.300 , 5263.880 , 0.000 , 1.000 , 0.000 , 0.000
-52.250 , 5254.022 , 0.000 , 1.000 , 0.000 , 0.000
-52.200 , 5244.172 , 0.000 , 1.000 , 0.000 , 0.000
-52.150 , 5234.332 , 0.000 , 1.000 , 0.000 , 0.000
-52.100 , 5224.501 , 0.000 , 1.000 , 0.000 , 0.000
-52.050 , 5214.679 , 0.000 , 1.000 , 0.000 , 0.000
-52.000 , 5204.866 , 0.000 , 1.000 , 0.000 , 0.000
-51.950 , 5195.063 , 0.000 , 1.000 , 0.000 , 0.000
-51.900 , 5185.269 , 0.000 , 1.000 , 0.000 , 0.000
-51.850 , 5175.484 , 0.000 , 1.000 , 0.000 , 0.000
-51.800 , 5165.708 , 0.000 , 1.000 , 0.000 , 0.000
-51.750 , 5155.941 , 0.000 , 1.000 , 0.000 , 0.000
-51.700 , 5146.184 , 0.000 , 1.000 , 0.000 , 0.000
-51.650 , 5136.436 , 0.000 , 1.000 , 0.000 , 0.000
-51.600 , 5126.697 , 0.000 , 1.000 , 0.000 , 0.000
-51.550 , 5116.967 , 0.000 , 1.000 , 0.000 , 0.000
-51.500 , 5107.247 , 0.000 , 1.000 , 0.000 , 0.000
-51.450 , 5097.536 , 0.000 , 1.000 , 0.000 , 0.000
-51.400 , 5087.834 , 0.000 , 1.000 , 0.000 , 0.000
-51.350 , 5078.142 , 0.000 , 1.000 , 0.000 , 0.000
-51.300 , 5068.458 , 0.000 , 1.000 , 0.000 , 0.000
-51.250 , 5058.784 , 0.000 , 1.000 , 0.000 , 0.000
-51.200 , 5049.119 , 0.000 , 1.000 , 0.000 , 0.000
-51.150 , 5039.463 , 0.000 , 1.000 , 0.000 , 0.000
-51.100 , 5029.817 , 0.000 , 1.000 , 0.000 , 0.000
-51.050 , 5020.179 , 0.000 , 1.000 , 0.000 , 0.000
-51.000 , 5010.551 , 0.000 , 1.000 , 0.000 , 0.000
-50.950 , 5000.933 , 0.000 , 1.000 , 0.000 , 0.000
-50.900 , 4991.324 , 0.000 , 1.000 , 0.000 , 0.000
-50.850 , 4981.724 , 0.000 , 1.000 , 0.000 , 0.000
-50.800 , 4972.132 , 0.000 , 1.000 , 0.000 , 0.000
-50.750 , 4962.550 , 0.000 , 1.000 , 0.000 , 0.000
-50.700 , 4952.978 , 0.000 , 1.000 , 0.000 , 0.000
-50.650 , 4943.415 , 0.000 , 1.000 , 0.000 , 0.000
-50.600 , 4933.861 , 0.000 , 1.000 , 0.000 , 0.000
-50.550 , 4924.316 , 0.000 , 1.000 , 0.000 , 0.000
-50.500 , 4914.780 , 0.000 , 1.000 , 0.000 , 0.000
-50.450 , 4905.254 , 0.000 , 1.000 , 0.000 , 0.000
-50.400 , 4895.737 , 0.000 , 1.000 , 0.000 , 0.000
-50.350 , 4886.229 , 0.000 , 1.000 , 0.000 , 0.000
-50.300 , 4876.730 , 0.000 , 1.000 , 0.000 , 0.000
-50.250 , 4867.241 , 0.000 , 1.000 , 0.000 , 0.000
-50.200 , 4857.761 , 0.000 , 1.000 , 0.000 , 0.000
-50.150 , 4848.291 , 0.000 , 1.000 , 0.000 , 0.000
-50.100 , 4838.829 , 0.000 , 1.000 , 0.000 , 0.000
-50.050 , 4829.376 , 0.000 , 1.000 , 0.000 , 0.000
-50.000 , 4819.933 , 0.000 , 1.000 , 0.000 , 0.000
-49.950 , 4810.499 , 0.000 , 1.000 , 0.000 , 0.000
-49.900 , 4801.075 , 0.000 , 1.000 , 0.000 , 0.000
-49.850 , 4791.659 , 0.000 , 1.000 , 0.000 , 0.000
-49.800 , 4782.252 , 0.000 , 1.000 , 0.000 , 0.000
-49.750 , 4772.855 , 0.000 , 1.000 , 0.000 , 0.000
-49.700 , 4763.468 , 0.000 , 1.000 , 0.000 , 0.000
-49.650 , 4754.089 , 0.000 , 1.000 , 0.000 , 0.000
-49.600 , 4744.720 , 0.000 , 1.000 , 0.000 , 0.000
-49.550 , 4735.360 , 0.000 , 1.000 , 0.000 , 0.000
-49.500 , 4726.009 , 0.000 , 1.000 , 0.000 , 0.000
-49.450 , 4716.667 , 0.000 , 1.000 , 0.000 , 0.000
-49.400 , 4707.335 , 0.000 , 1.000 , 0.000 , 0.000
-49.350 , 4698.013 , 0.000 , 1.000 , 0.000 , 0.000
-49.300 , 4688.698 , 0.000 , 1.000 , 0.000 , 0.000
-49.250 , 4679.394 , 0.000 , 1.000 , 0.000 , 0.000
-49.200 , 4670.099 , 0.000 , 1.000 , 0.000 , 0.000
-49.150 , 4660.812 , 0.000 , 1.000 , 0.000 , 0.000
-49.100 , 4651.536 , 0.000 , 1.000 , 0.000 , 0.000
-49.050 , 4642.268 , 0.000 , 1.000 , 0.000 , 0.000
-49.000 , 4633.009 , 0.000 , 1.000 , 0.000 , 0.000
-48.950 , 4623.760 , 0.000 , 1.000 , 0.000 , 0.000
-48.900 , 4614.520 , 0.000 , 1.000 , 0.000 , 0.000
-48.850 , 4605.290 , 0.000 , 1.000 , 0.000 , 0.000
-48.800 , 4596.067 , 0.000 , 1.000 , 0.000 , 0.000
-48.750 , 4586.855 , 0.000 , 1.000 , 0.000 , 0.000
-48.700 , 4577.652 , 0.000 , 1.000 , 0.000 , 0.000
-48.650 , 4568.458 , 0.000 , 1.000 , 0.000 , 0.000
-48.600 , 4559.274 , 0.000 , 1.000 , 0.000 , 0.000
-48.550 , 4550.099 , 0.000 , 1.000 , 0.000 , 0.000
-48.500 , 4540.933 , 0.000 , 1.000 , 0.000 , 0.000
-48.450 , 4531.776 , 0.000 , 1.000 , 0.000 , 0.000
-48.400 , 4522.628 , 0.000 , 1.000 , 0.000 , 0.000
-48.350 , 4513.490 , 0.000 , 1.000 , 0.000 , 0.000
-48.300 , 4504.360 , 0.000 , 1.000 , 0.000 , 0.000
-48.250 , 4495.241 , 0.000 , 1.000 , 0.000 , 0.000
-48.200 , 4486.130 , 0.000 , 1.000 , 0.000 , 0.000
-48.150 , 4477.029 , 0.000 , 1.000 , 0.000 , 0.000
-48.100 , 4467.937 , 0.000 , 1.000 , 0.000 , 0.000
-48.050 , 4458.854 , 0.000 , 1.000 , 0.000 , 0.000
-48.000 , 4449.780 , 0.000 , 1.000 , 0.000 , 0.000
-47.950 , 4440.716 , 0.000 , 1.000 , 0.000 , 0.000
-47.900 , 4431.661 , 0.000 , 1.000 , 0.000 , 0.000
-47.850 , 4422.615 , 0.000 , 1.000 , 0.000 , 0.000
-47.800 , 4413.578 , 0.000 , 1.000 , 0.000 , 0.000
-47.750 , 4404.550 , 0.000 , 1.000 , 0.000 , 0.000
-47.700 , 4395.532 , 0.000 , 1.000 , 0.000 , 0.000
-47.650 , 4386.523 , 0.000 , 1.000 , 0.000 , 0.000
-47.600 , 4377.523 , 0.000 , 1.000 , 0.000 , 0.000
-47.550 , 4368.533 , 0.000 , 1.000 , 0.000 , 0.000
-47.500 , 4359.551 , 0.000 , 1.000 , 0.000 , 0.000
-47.450 , 4350.580 , 0.000 , 1.000 , 0.000 , 0.000
-47.400 , 4341.617 , 0.000 , 1.000 , 0.000 , 0.000
-47.350 , 4332.664 , 0.000 , 1.000 , 0.000 , 0.000
-47.300 , 4323.719 , 0.000 , 1.000 , 0.000 , 0.000
-47.250 , 4314.784 , 0.000 , 1.000 , 0.000 , 0.000
-47.200 , 4305.858 , 0.000 , 1.000 , 0.000 , 0.000
-47.150 , 4296.941 , 0.000 , 1.000 , 0.000 , 0.000
-47.100 , 4288.034 , 0.000 , 1.000 , 0.000 , 0.000
-47.050 , 4279.136 , 0.000 , 1.000 , 0.000 , 0.000
-47.000 , 4270.247 , 0.000 , 1.000 , 0.000 , 0.000
-46.950 , 4261.367 , 0.000 , 1.000 , 0.000 , 0.000
-46.900 , 4252.497 , 0.000 , 1.000 , 0.000 , 0.000
-46.850 , 4243.636 , 0.000 , 1.000 , 0.000 , 0.000
-46.800 , 4234.783 , 0.000 , 1.000 , 0.000 , 0.000
-46.750 , 4225.940 , 0.000 , 1.000 , 0.000 , 0.000
-46.700 , 4217.107 , 0.000 , 1.000 , 0.000 , 0.000
-46.650 , 4208.283 , 0.000 , 1.000 , 0.000 , 0.000
-46.600 , 4199.468 , 0.000 , 1.000 , 0.000 , 0.000
-46.550 , 4190.662 , 0.000 , 1.000 , 0.000 , 0.000
-46.500 , 4181.866 , 0.000 , 1.000 , 0.000 , 0.000
-46.450 , 4173.079 , 0.000 , 1.000 , 0.000 , 0.000
-46.400 , 4164.301 , 0.000 , 1.000 , 0.000 , 0.000
-46.350 , 4155.532 , 0.000 , 1.000 , 0.000 , 0.000
-46.300 , 4146.772 , 0.000 , 1.000 , 0.000 , 0.000
-46.250 , 4138.021 , 0.000 , 1.000 , 0.000 , 0.000
-46.200 , 4129.280 , 0.000 , 1.000 , 0.000 , 0.000
-46.150 , 4120.549 , 0.000 , 1.000 , 0.000 , 0.000
-46.100 , 4111.826 , 0.000 , 1.000 , 0.000 , 0.000
-46.050 , 4103.112 , 0.000 , 1.000 , 0.000 , 0.000
-46.000 , 4094.408 , 0.000 , 1.000 , 0.000 , 0.000
-45.950 , 4085.714 , 0.000 , 1.000 , 0.000 , 0.000
-45.900 , 4077.028 , 0.000 , 1.000 , 0.000 , 0.000
-45.850 , 4068.352 , 0.000 , 1.000 , 0.000 , 0.000
-45.800 , 4059.684 , 0.000 , 1.000 , 0.000 , 0.000
-45.750 , 4051.026 , 0.000 , 1.000 , 0.000 , 0.000
-45.700 , 4042.378 , 0.000 , 1.000 , 0.000 , 0.000
-45.650 , 4033.738 , 0.000 , 1.000 , 0.000 , 0.000
-45.600 , 4025.108 , 0.000 , 1.000 , 0.000 , 0.000
-45.550 , 4016.486 , 0.000 , 1.000 , 0.000 , 0.000
-45.500 , 4007.875 , 0.000 , 1.000 , 0.000 , 0.000
-45.450 , 3999.272 , 0.000 , 1.000 , 0.000 , 0.000
-45.400 , 3990.679 , 0.000 , 1.000 , 0.000 , 0.000
-45.350 , 3982.095 , 0.000 , 1.000 , 0.000 , 0.000
-45.300 , 3973.520 , 0.000 , 1.000 , 0.000 , 0.000
-45.250 , 3964.954 , 0.000 , 1.000 , 0.000 , 0.000
-45.200 , 3956.398 , 0.000 , 1.000 , 0.000 , 0.000
-45.150 , 3947.851 , 0.000 , 1.000 , 0.000 , 0.000
-45.100 , 3939.313 , 0.000 , 1.000 , 0.000 , 0.000
-45.050 , 3930.784 , 0.000 , 1.000 , 0.000 , 0.000
-45.000 , 3922.265 , 0.000 , 1.000 , 0.000 , 0.000
-44.950 , 3913.755 , 0.000 , 1.000 , 0.000 , 0.000
-44.900 , 3905.254 , 0.000 , 1.000 , 0.000 , 0.000
-44.850 , 3896.762 , 0.000 , 1.000 , 0.000 , 0.000
-44.800 , 3888.280 , 0.000 , 1.000 , 0.000 , 0.000
-44.750 , 3879.807 , 0.000 , 1.000 , 0.000 , 0.000
-44.700 , 3871.343 , 0.000 , 1.000 , 0.000 , 0.000
-44.650 , 3862.888 , 0.000 , 1.000 , 0.000 , 0.000
-44.600 , 3854.443 , 0.000 , 1.000 , 0.000 , 0.000
-44.550 , 3846.006 , 0.000 , 1.000 , 0.000 , 0.000
-44.500 , 3837.579 , 0.000 , 1.000 , 0.000 , 0.000
-44.450 , 3829.162 , 0.000 , 1.000 , 0.000 , 0.000
-44.400 , 3820.753 , 0.000 , 1.000 , 0.000 , 0.000
-44.350 , 3812.354 , 0.000 , 1.000 , 0.000 , 0.000
-44.300 , 3803.963 , 0.000 , 1.000 , 0.000 , 0.000
-44.250 , 3795.583 , 0.000 , 1.000 , 0.000 , 0.000
-44.200 , 3787.211 , 0.000 , 1.000 , 0.000 , 0.000
-44.150 , 3778.849 , 0.000 , 1.000 , 0.000 , 0.000
-44.100 , 3770.496 , 0.000 , 1.000 , 0.000 , 0.000
-44.050 , 3762.151 , 0.000 , 1.000 , 0.000 , 0.000
-44.000 , 3753.817 , 0.000 , 1.000 , 0.000 , 0.000
-43.950 , 3745.491 , 0.000 , 1.000 , 0.000 , 0.000
-43.900 , 3737.176 , 0.000 , 1.000 , 0.000 , 0.000
-43.850 , 3728.869 , 0.000 , 1.000 , 0.000 , 0.000
-43.800 , 3720.571 , 0.000 , 1.000 , 0.000 , 0.000
-43.750 , 3712.282 , 0.000 , 1.000 , 0.000 , 0.000
-43.700 , 3704.003 , 0.000 , 1.000 , 0.000 , 0.000
-43.650 , 3695.733 , 0.000 , 1.000 , 0.000 , 0.000
-43.600 , 3687.473 , 0.000 , 1.000 , 0.000 , 0.000
-43.550 , 3679.221 , 0.000 , 1.000 , 0.000 , 0.000
-43.500 , 3670.979 , 0.000 , 1.000 , 0.000 , 0.000
-43.450 , 3662.746 , 0.000 , 1.000 , 0.000 , 0.000
-43.400 , 3654.522 , 0.000 , 1.000 , 0.000 , 0.000
-43.350 , 3646.308 , 0.000 , 1.000 , 0.000 , 0.000
-43.300 , 3638.102 , 0.000 , 1.000 , 0.000 , 0.000
-43.250 , 3629.906 , 0.000 , 1.000 , 0.000 , 0.000
-43.200 , 3621.719 , 0.000 , 1.000 , 0.000 , 0.000
-43.150 , 3613.542 , 0.000 , 1.000 , 0.000 , 0.000
-43.100 , 3605.374 , 0.000 , 1.000 , 0.000 , 0.000
-43.050 , 3597.214 , 0.000 , 1.000 , 0.000 , 0.000
-43.000 , 3589.064 , 0.000 , 1.000 , 0.000 , 0.000
-42.950 , 3580.924 , 0.000 , 1.000 , 0.000 , 0.000
-42.900 , 3572.792 , 0.000 , 1.000 , 0.000 , 0.000
-42.850 , 3564.670 , 0.000 , 1.000 , 0.000 , 0.000
-42.800 , 3556.557 , 0.000 , 1.000 , 0.000 , 0.000
-42.750 , 3548.453 , 0.000 , 1.000 , 0.000 , 0.000
-42.700 , 3540.359 , 0.000 , 1.000 , 0.000 , 0.000
-42.650 , 3532.273 , 0.000 , 1.000 , 0.000 , 0.000
-42.600 , 3524.198 , 0.000 , 1.000 , 0.000 , 0.000
-42.550 , 3516.131 , 0.000 , 1.000 , 0.000 , 0.000
-42.500 , 3508.073 , 0.000 , 1.000 , 0.000 , 0.000
-42.450 , 3500.025 , 0.000 , 1.000 , 0.000 , 0.000
-42.400 , 3491.986 , 0.000 , 1.000 , 0.000 , 0.000
-42.350 , 3483.957 , 0.000 , 1.000 , 0.000 , 0.000
-42.300 , 3475.936 , 0.000 , 1.000 , 0.000 , 0.000
-42.250 , 3467.924 , 0.000 , 1.000 , 0.000 , 0.000
-42.200 , 3459.922 , 0.000 , 1.000 , 0.000 , 0.000
-42.150 , 3451.930 , 0.000 , 1.000 , 0.000 , 0.000
-42.100 , 3443.946 , 0.000 , 1.000 , 0.000 , 0.000
-42.050 , 3435.971 , 0.000 , 1.000 , 0.000 , 0.000
-42.000 , 3428.006 , 0.000 , 1.000 , 0.000 , 0.000
-41.950 , 3420.051 , 0.000 , 1.000 , 0.000 , 0.000
-41.900 , 3412.104 , 0.000 , 1.000 , 0.000 , 0.000
-41.850 , 3404.167 , 0.000 , 1.000 , 0.000 , 0.000
-41.800 , 3396.238 , 0.000 , 1.000 , 0.000 , 0.000
-41.750 , 3388.319 , 0.000 , 1.000 , 0.000 , 0.000
-41.700 , 3380.410 , 0.000 , 1.000 , 0.000 , 0.000
-41.650 , 3372.509 , 0.000 , 1.000 , 0.000 , 0.000
-41.600 , 3364.618 , 0.000 , 1.000 , 0.000 , 0.000
-41.550 , 3356.736 , 0.000 , 1.000 , 0.000 , 0.000
-41.500 , 3348.863 , 0.000 , 1.000 , 0.000 , 0.000
-41.450 , 3341.000 , 0.000 , 1.000 , 0.000 , 0.000
-41.400 , 3333.145 , 0.000 , 1.000 , 0.000 , 0.000
-41.350 , 3325.300 , 0.000 , 1.000 , 0.000 , 0.000
-41.300 , 3317.464 , 0.000 , 1.000 , 0.000 , 0.000
-41.250 , 3309.638 , 0.000 , 1.000 , 0.000 , 0.000
-41.200 , 3301.821 , 0.000 , 1.000 , 0.000 , 0.000
-41.150 , 3294.013 , 0.000 , 1.000 , 0.000 , 0.000
-41.100 , 3286.214 , 0.000 , 1.000 , 0.000 , 0.000
-41.050 , 3278.424 , 0.000 , 1.000 , 0.000 , 0.000
-41.000 , 3270.644 , 0.000 , 1.000 , 0.000 , 0.000
-40.950 , 3262.873 , 0.000 , 1.000 , 0.000 , 0.000
-40.900 , 3255.111 , 0.000 , 1.000 , 0.000 , 0.000
-40.850 , 3247.358 , 0.000 , 1.000 , 0.000 , 0.000
-40.800 , 3239.615 , 0.000 , 1.000 , 0.000 , 0.000
-40.750 , 3231.880 , 0.000 , 1.000 , 0.000 , 0.000
-40.700 , 3224.155 , 0.000 , 1.000 , 0.000 , 0.000
-40.650 , 3216.440 , 0.000 , 1.000 , 0.000 , 0.000
